(-14.37, 8.96)  -  17273
(-2.15, -4.58)  -  17274
(12.74, -11.92)  -  17275
(-11.32, -5.39)  -  17276
(-4.98, 9.85)  -  17277
(-7.13, -7.57)  -  17278
(12.33, -0.38)  -  17279
(1.87, -6.50)  -  17280
(-14.12, -5.48)  -  17281
(-4.68, 6.93)  -  17282
(-11.16, 11.87)  -  17283
(9.48, 5.25)  -  17284
(-15.24, -10.38)  -  17285
(-1.14, 2.89)  -  17286
(14.65, 3.53)  -  17287
(-5.91, 10.30)  -  17288
(-2.21, -5.67)  -  17289
(12.32, -2.76)  -  17290
(3.53, -14.01)  -  17291
(9.71, -4.05)  -  17292
(3.42, 0.81)  -  17293
(8.52, -12.98)  -  17294
(1.49, -0.59)  -  17295
(14.53, -4.99)  -  17296
(-8.95, -0.59)  -  17297
(-13.97, 1.34)  -  17298
(-0.18, -11.57)  -  17299
(7.47, 10.16)  -  17300
(-0.75, 1.44)  -  17301
(8.47, 6.23)  -  17302
(1.94, 6.54)  -  17303
(1.75, -15.61)  -  17304
(-3.55, 8.60)  -  17305
(10.16, 2.56)  -  17306
(-0.68, 4.16)  -  17307
(-2.81, 6.79)  -  17308
(5.88, -8.99)  -  17309
(5.95, -11.66)  -  17310
(11.47, -10.17)  -  17311
(-12.27, 1.37)  -  17312
(-14.56, 7.28)  -  17313
(-12.61, 8.36)  -  17314
(13.06, -3.18)  -  17315
(13.45, -3.33)  -  17316
(13.70, -8.24)  -  17317
(11.66, -6.09)  -  17318
(-10.69, 11.40)  -  17319
(-1.91, 2.86)  -  17320
(-8.24, -9.52)  -  17321
(4.73, 0.81)  -  17322
(-9.50, 9.26)  -  17323
(9.49, -2.75)  -  17324
(2.56, -9.39)  -  17325
(-12.97, 11.38)  -  17326
(-7.05, -15.68)  -  17327
(-11.88, -4.90)  -  17328
(11.31, 1.93)  -  17329
(-9.37, -14.54)  -  17330
(1.79, 9.99)  -  17331
(-7.57, 1.59)  -  17332
(-7.62, 7.05)  -  17333
(5.88, 2.85)  -  17334
(-6.50, -13.70)  -  17335
(-13.83, 9.72)  -  17336
(9.38, 5.96)  -  17337
(2.29, 6.81)  -  17338
(-3.40, -14.94)  -  17339
(-3.08, 5.01)  -  17340
(-0.94, 13.34)  -  17341
(10.90, -7.23)  -  17342
(-7.96, -0.27)  -  17343
(-2.76, 8.12)  -  17344
(-10.99, 3.50)  -  17345
(-8.28, -7.74)  -  17346
(-1.61, 10.29)  -  17347
(4.28, -8.08)  -  17348
(-3.51, 9.00)  -  17349
(-0.57, 2.98)  -  17350
(-15.62, -10.10)  -  17351
(-13.71, -13.80)  -  17352
(5.86, -6.94)  -  17353
(13.86, -12.74)  -  17354
(9.73, 6.93)  -  17355
(-7.91, -11.25)  -  17356
(13.51, -10.20)  -  17357
(-9.14, -8.26)  -  17358
(1.97, -1.61)  -  17359
(6.08, -13.42)  -  17360
(5.83, -10.68)  -  17361
(-1.25, 8.54)  -  17362
(1.04, 13.89)  -  17363
(-0.52, -0.69)  -  17364
(-8.75, 3.65)  -  17365
(-15.71, -13.71)  -  17366
(1.07, -0.30)  -  17367
(-6.01, 1.43)  -  17368
(-10.90, -0.61)  -  17369
(5.24, 12.86)  -  17370
(3.74, -10.86)  -  17371
(-13.59, 1.93)  -  17372
(4.78, 4.49)  -  17373
(6.14, 5.21)  -  17374
(2.28, 7.30)  -  17375
(9.46, 7.41)  -  17376
(-1.92, -11.33)  -  17377
(-14.40, -8.36)  -  17378
(-0.24, -13.04)  -  17379
(-4.91, 3.57)  -  17380
(11.75, 12.97)  -  17381
(-14.79, 4.22)  -  17382
(-11.85, 7.42)  -  17383
(-2.76, -7.86)  -  17384
(14.63, 10.44)  -  17385
(-13.57, 5.17)  -  17386
(-14.00, 7.56)  -  17387
(4.74, -11.44)  -  17388
(-8.22, 0.79)  -  17389
(2.39, 2.83)  -  17390
(1.12, -13.54)  -  17391
(0.83, -6.50)  -  17392
(-9.63, 6.11)  -  17393
(15.09, -3.34)  -  17394
(-5.53, 10.27)  -  17395
(6.88, 1.98)  -  17396
(10.17, -13.77)  -  17397
(-0.70, 15.48)  -  17398
(-4.61, -4.44)  -  17399
(-9.51, 4.26)  -  17400
(3.46, 5.70)  -  17401
(-4.33, 2.49)  -  17402
(1.07, -2.85)  -  17403
(-0.79, 0.15)  -  17404
(0.22, 1.65)  -  17405
(1.85, 6.58)  -  17406
(-11.81, -1.39)  -  17407
(-0.41, 10.73)  -  17408
(-15.97, 7.65)  -  17409
(3.23, -8.02)  -  17410
(8.90, -7.70)  -  17411
(0.09, 9.29)  -  17412
(-6.02, -9.59)  -  17413
(9.16, -7.64)  -  17414
(8.58, 5.16)  -  17415
(-9.42, -5.03)  -  17416
(0.65, 4.62)  -  17417
(6.12, 10.12)  -  17418
(-8.50, -4.63)  -  17419
(-4.38, 5.03)  -  17420
(4.86, -11.19)  -  17421
(-4.66, -8.93)  -  17422
(0.41, 1.40)  -  17423
(-9.95, -1.55)  -  17424
(9.00, -6.40)  -  17425
(1.82, 9.03)  -  17426
(0.72, -13.89)  -  17427
(3.15, -1.46)  -  17428
(-3.43, 11.08)  -  17429
(-0.42, -8.77)  -  17430
(6.35, -6.85)  -  17431
(11.01, 13.89)  -  17432
(4.84, -13.85)  -  17433
(-4.03, -7.54)  -  17434
(5.00, -0.41)  -  17435
(0.86, 11.04)  -  17436
(-5.19, -12.39)  -  17437
(-1.29, -15.46)  -  17438
(-11.31, 9.50)  -  17439
(-5.11, 5.04)  -  17440
(-11.98, 0.75)  -  17441
(-8.80, -1.27)  -  17442
(0.28, -2.63)  -  17443
(-14.32, 6.90)  -  17444
(-0.89, -3.61)  -  17445
(-7.67, -4.07)  -  17446
(-9.30, 2.43)  -  17447
(-5.56, 10.64)  -  17448
(13.55, 0.32)  -  17449
(-8.52, -12.35)  -  17450
(4.20, 5.52)  -  17451
(15.74, 3.63)  -  17452
(-1.33, -2.93)  -  17453
(-7.57, -8.93)  -  17454
(11.25, -3.26)  -  17455
(-1.92, -2.75)  -  17456
(10.27, 4.30)  -  17457
(1.75, 6.26)  -  17458
(3.83, -12.00)  -  17459
(-2.43, -1.58)  -  17460
(0.71, 10.69)  -  17461
(10.74, 12.52)  -  17462
(10.75, 13.09)  -  17463
(3.82, 15.27)  -  17464
(7.72, 13.51)  -  17465
(8.08, 4.57)  -  17466
(-13.72, 5.13)  -  17467
(5.86, 0.37)  -  17468
(3.40, -10.65)  -  17469
(-11.96, -1.24)  -  17470
(8.28, 3.46)  -  17471
(-8.94, 10.79)  -  17472
(-13.37, -6.57)  -  17473
(6.86, 12.67)  -  17474
(5.23, 6.35)  -  17475
(14.53, -0.35)  -  17476
(4.80, 2.39)  -  17477
(3.73, -0.64)  -  17478
(-13.49, 5.32)  -  17479
(2.00, -11.69)  -  17480
(4.37, 5.75)  -  17481
(-4.40, 8.16)  -  17482
(7.78, 9.49)  -  17483
(-11.23, 1.92)  -  17484
(-9.32, -12.23)  -  17485
(-13.32, -0.86)  -  17486
(2.95, 0.71)  -  17487
(-10.31, -14.62)  -  17488
(11.74, 5.89)  -  17489
(-1.46, 1.08)  -  17490
(6.66, 6.08)  -  17491
(1.95, -8.52)  -  17492
(5.99, -12.20)  -  17493
(0.06, -4.43)  -  17494
(-4.97, -9.82)  -  17495
(9.74, 10.19)  -  17496
(-11.75, 6.29)  -  17497
(-7.58, 14.79)  -  17498
(-11.72, -2.74)  -  17499
(-12.86, -3.26)  -  17500
(-11.59, 10.29)  -  17501
(-8.21, -9.80)  -  17502
(3.63, 5.73)  -  17503
(-9.57, -12.22)  -  17504
(-12.08, 10.95)  -  17505
(4.59, -7.49)  -  17506
(10.44, 1.44)  -  17507
(3.44, -11.60)  -  17508
(-0.40, 0.23)  -  17509
(-7.01, 6.88)  -  17510
(-9.24, -9.00)  -  17511
(-10.74, -1.55)  -  17512
(-1.11, -3.75)  -  17513
(6.27, 7.97)  -  17514
(-7.47, -11.23)  -  17515
(13.77, -8.77)  -  17516
(11.63, 1.08)  -  17517
(13.20, -0.23)  -  17518
(-13.76, 3.58)  -  17519
(-12.67, -11.94)  -  17520
(-14.28, 3.10)  -  17521
(-2.96, -8.77)  -  17522
(-14.90, -8.80)  -  17523
(8.97, -8.45)  -  17524
(-14.32, 7.69)  -  17525
(-1.50, -1.17)  -  17526
(-4.81, 15.02)  -  17527
(6.03, -12.35)  -  17528
(12.63, -3.55)  -  17529
(-12.38, 2.76)  -  17530
(-6.02, 1.78)  -  17531
(-9.43, -6.29)  -  17532
(-0.08, 14.38)  -  17533
(4.12, 12.50)  -  17534
(-8.01, -4.36)  -  17535
(11.41, -5.09)  -  17536
(-15.25, -11.76)  -  17537
(4.98, -12.42)  -  17538
(9.84, -13.43)  -  17539
(1.79, 0.84)  -  17540
(3.48, -6.74)  -  17541
(1.77, -7.44)  -  17542
(-5.46, -10.03)  -  17543
(-1.35, 6.01)  -  17544
(-11.50, 8.31)  -  17545
(-4.53, 9.28)  -  17546
(2.83, -11.82)  -  17547
(5.24, 7.40)  -  17548
(13.21, -11.81)  -  17549
(3.87, 3.04)  -  17550
(13.18, 3.42)  -  17551
(-8.34, -15.84)  -  17552
(-5.11, 4.67)  -  17553
(3.04, 15.98)  -  17554
(-14.51, 4.11)  -  17555
(-5.70, 4.59)  -  17556
(14.75, -1.67)  -  17557
(-2.35, -6.53)  -  17558
(8.37, 1.84)  -  17559
(-4.85, -5.27)  -  17560
(-1.96, -6.61)  -  17561
(0.88, 13.16)  -  17562
(7.76, -1.54)  -  17563
(11.51, -6.11)  -  17564
(1.16, 10.44)  -  17565
(14.26, 5.73)  -  17566
(13.18, 3.09)  -  17567
(-13.84, 10.72)  -  17568
(-9.02, 12.50)  -  17569
(9.81, 1.52)  -  17570
(-6.29, 8.73)  -  17571
(2.42, 3.45)  -  17572
(-1.76, -0.93)  -  17573
(-1.36, 13.13)  -  17574
(6.25, 7.00)  -  17575
(2.62, -4.19)  -  17576
(11.12, 1.49)  -  17577
(-12.37, -6.42)  -  17578
(-9.31, 2.97)  -  17579
(2.61, 0.83)  -  17580
(-9.19, -0.01)  -  17581
(-13.24, -1.21)  -  17582
(-13.19, -3.91)  -  17583
(-11.81, 5.21)  -  17584
(8.11, -5.97)  -  17585
(-1.58, 12.52)  -  17586
(12.62, 1.39)  -  17587
(-3.70, -8.90)  -  17588
(12.93, -8.23)  -  17589
(-6.18, -0.46)  -  17590
(-11.26, 12.10)  -  17591
(-14.33, -6.93)  -  17592
(-4.12, -12.46)  -  17593
(0.69, -12.06)  -  17594
(-15.49, -11.20)  -  17595
(12.02, 6.34)  -  17596
(3.81, 14.68)  -  17597
(-12.40, 8.25)  -  17598
(10.15, 9.24)  -  17599
(-7.59, -1.14)  -  17600
(5.39, -12.26)  -  17601
(-5.82, 0.96)  -  17602
(-2.32, -0.08)  -  17603
(12.71, -5.27)  -  17604
(13.81, -9.05)  -  17605
(4.80, -0.35)  -  17606
(3.06, 2.26)  -  17607
(-14.21, -0.49)  -  17608
(4.87, 0.60)  -  17609
(-12.37, 6.96)  -  17610
(13.60, 4.16)  -  17611
(-0.62, 0.93)  -  17612
(5.94, 4.48)  -  17613
(2.68, 2.24)  -  17614
(-1.96, -3.59)  -  17615
(-13.94, 4.73)  -  17616
(11.19, -4.65)  -  17617
(-3.76, -0.77)  -  17618
(4.93, 7.60)  -  17619
(-3.74, 9.44)  -  17620
(-1.99, 12.24)  -  17621
(12.67, -11.27)  -  17622
(9.51, -1.88)  -  17623
(-13.60, 6.38)  -  17624
(2.70, 2.43)  -  17625
(-5.56, -1.36)  -  17626
(-5.74, 1.05)  -  17627
(13.93, -1.82)  -  17628
(-3.67, -4.49)  -  17629
(8.59, 8.35)  -  17630
(-8.60, -3.28)  -  17631
(13.21, -9.26)  -  17632
(-13.84, 7.05)  -  17633
(-11.02, -13.31)  -  17634
(-7.12, -3.70)  -  17635
(-0.01, -12.47)  -  17636
(-11.61, -13.63)  -  17637
(-11.98, -9.17)  -  17638
(-8.70, 11.31)  -  17639
(3.74, -1.83)  -  17640
(0.28, -9.56)  -  17641
(-12.01, -11.08)  -  17642
(2.98, -2.30)  -  17643
(14.13, 10.15)  -  17644
(3.60, 4.06)  -  17645
(-6.66, -3.82)  -  17646
(3.34, 11.87)  -  17647
(-12.07, -1.74)  -  17648
(-6.21, 0.77)  -  17649
(3.16, -14.82)  -  17650
(-12.55, -10.41)  -  17651
(10.83, -8.43)  -  17652
(-5.71, 13.63)  -  17653
(12.38, -9.25)  -  17654
(13.17, 7.07)  -  17655
(-15.03, -6.46)  -  17656
(8.92, -3.82)  -  17657
(8.16, 5.29)  -  17658
(5.61, 10.91)  -  17659
(-4.84, 9.40)  -  17660
(-10.87, 5.06)  -  17661
(5.97, -3.46)  -  17662
(-3.61, 1.35)  -  17663
(-8.16, 9.87)  -  17664
(7.27, -6.31)  -  17665
(-8.17, 9.93)  -  17666
(15.52, 3.63)  -  17667
(7.62, -9.43)  -  17668
(-13.30, -2.31)  -  17669
(7.67, 9.97)  -  17670
(8.15, -13.57)  -  17671
(-7.07, -13.85)  -  17672
(-14.57, -2.05)  -  17673
(10.68, -12.42)  -  17674
(-12.28, -9.54)  -  17675
(-13.46, -6.65)  -  17676
(-9.64, -14.07)  -  17677
(-6.60, -2.67)  -  17678
(-2.23, -12.73)  -  17679
(-2.82, 7.41)  -  17680
(-7.99, 7.15)  -  17681
(-14.65, -7.27)  -  17682
(6.71, 6.75)  -  17683
(-3.37, -14.11)  -  17684
(11.91, 3.59)  -  17685
(0.71, 7.84)  -  17686
(10.77, 11.52)  -  17687
(-6.03, 10.29)  -  17688
(2.58, -10.57)  -  17689
(8.75, -0.44)  -  17690
(-14.78, 1.45)  -  17691
(-11.28, -14.67)  -  17692
(6.98, -11.54)  -  17693
(8.43, 11.72)  -  17694
(-6.18, -11.52)  -  17695
(-3.55, -15.97)  -  17696
(-12.72, 0.76)  -  17697
(4.17, -7.02)  -  17698
(-6.02, -2.84)  -  17699
(9.45, -2.74)  -  17700
(0.33, -15.34)  -  17701
(-10.13, -12.30)  -  17702
(-5.69, 9.69)  -  17703
(-8.95, 9.60)  -  17704
(7.43, -4.98)  -  17705
(4.56, -14.06)  -  17706
(-13.84, 4.68)  -  17707
(-13.70, 3.62)  -  17708
(-7.70, 6.55)  -  17709
(-3.97, 9.64)  -  17710
(-3.27, 2.88)  -  17711
(10.73, 12.77)  -  17712
(-6.66, -1.47)  -  17713
(-5.20, 0.87)  -  17714
(-6.85, -7.42)  -  17715
(4.62, -9.50)  -  17716
(-13.73, 8.81)  -  17717
(13.61, -9.67)  -  17718
(7.09, 10.91)  -  17719
(5.29, 9.43)  -  17720
(3.81, 6.05)  -  17721
(-0.53, 15.63)  -  17722
(8.18, 8.26)  -  17723
(11.70, -10.88)  -  17724
(4.32, -1.85)  -  17725
(11.85, 7.13)  -  17726
(-0.97, 14.58)  -  17727
(4.99, 9.10)  -  17728
(14.13, -3.31)  -  17729
(13.64, -10.14)  -  17730
(-4.05, -3.10)  -  17731
(-9.72, -10.13)  -  17732
(-1.64, 12.63)  -  17733
(8.07, 11.00)  -  17734
(-11.02, -5.83)  -  17735
(-13.30, 6.48)  -  17736
(7.17, -8.83)  -  17737
(-5.89, -9.95)  -  17738
(-0.13, -10.43)  -  17739
(-6.82, -8.21)  -  17740
(8.87, 8.70)  -  17741
(7.72, 7.70)  -  17742
(-8.01, 0.51)  -  17743
(-1.21, -8.69)  -  17744
(-0.03, -3.73)  -  17745
(-6.72, -9.27)  -  17746
(0.42, 1.88)  -  17747
(10.41, -0.96)  -  17748
(-5.33, -4.25)  -  17749
(-2.96, -12.02)  -  17750
(-13.23, 3.77)  -  17751
(13.98, 1.28)  -  17752
(9.48, -6.05)  -  17753
(8.02, -10.72)  -  17754
(-7.20, 8.60)  -  17755
(8.81, 4.88)  -  17756
(-11.64, -1.42)  -  17757
(-4.19, -4.65)  -  17758
(7.10, -0.64)  -  17759
(-15.03, -5.94)  -  17760
(14.22, -2.01)  -  17761
(-9.98, -13.69)  -  17762
(4.76, -5.25)  -  17763
(-8.13, 1.03)  -  17764
(-2.80, 9.19)  -  17765
(-10.23, 2.58)  -  17766
(-4.14, -5.50)  -  17767
(-9.11, 11.91)  -  17768
(-7.97, -7.45)  -  17769
(13.44, 10.30)  -  17770
(6.50, 3.65)  -  17771
(9.72, 3.54)  -  17772
(1.50, 9.28)  -  17773
(6.17, -13.54)  -  17774
(-3.74, -9.49)  -  17775
(0.20, 1.05)  -  17776
(8.02, 12.80)  -  17777
(-15.64, 7.99)  -  17778
(0.46, -13.81)  -  17779
(1.39, -6.46)  -  17780
(-6.57, -11.80)  -  17781
(-10.60, 13.74)  -  17782
(-2.25, 0.84)  -  17783
(14.01, 4.75)  -  17784
(-14.02, -13.31)  -  17785
(6.13, -1.18)  -  17786
(-4.45, -11.37)  -  17787
(-15.33, -1.37)  -  17788
(-2.68, -10.75)  -  17789
(9.55, -1.76)  -  17790
(-9.99, -1.26)  -  17791
(7.42, -0.97)  -  17792
(8.77, 12.27)  -  17793
(-15.01, 3.48)  -  17794
(-12.57, -1.43)  -  17795
(-9.87, 3.13)  -  17796
(-11.02, -4.74)  -  17797
(2.63, -11.73)  -  17798
(5.20, 9.87)  -  17799
(1.87, 13.95)  -  17800
(4.28, 7.16)  -  17801
(-3.11, 11.72)  -  17802
(1.59, 12.99)  -  17803
(-3.65, 14.55)  -  17804
(-11.77, 11.32)  -  17805
(2.01, -14.49)  -  17806
(3.30, 13.87)  -  17807
(-11.12, -1.43)  -  17808
(-3.43, -12.93)  -  17809
(-4.70, 5.47)  -  17810
(-9.05, -15.05)  -  17811
(8.58, -12.20)  -  17812
(-12.89, 9.63)  -  17813
(10.81, -13.66)  -  17814
(-6.90, 14.91)  -  17815
(-14.95, -10.64)  -  17816
(11.11, 5.29)  -  17817
(6.53, -13.42)  -  17818
(-4.80, -5.23)  -  17819
(13.29, -8.50)  -  17820
(-10.15, -6.88)  -  17821
(9.11, -12.40)  -  17822
(11.56, 6.53)  -  17823
(4.63, 8.84)  -  17824
(-10.09, 7.60)  -  17825
(4.18, 12.55)  -  17826
(13.28, -3.78)  -  17827
(-7.85, -14.47)  -  17828
(-10.84, -5.14)  -  17829
(11.97, -2.44)  -  17830
(5.08, 12.98)  -  17831
(-4.72, 2.07)  -  17832
(-14.86, -6.10)  -  17833
(-14.56, 2.71)  -  17834
(9.23, -3.48)  -  17835
(4.41, 14.73)  -  17836
(5.55, -5.09)  -  17837
(-13.26, 2.82)  -  17838
(-2.46, -10.38)  -  17839
(14.69, -2.17)  -  17840
(-2.70, 13.12)  -  17841
(-5.97, -7.32)  -  17842
(3.13, 11.23)  -  17843
(5.56, 1.39)  -  17844
(-1.71, -1.52)  -  17845
(-9.71, -10.67)  -  17846
(-5.75, 9.10)  -  17847
(8.74, 8.93)  -  17848
(-2.33, -13.48)  -  17849
(-6.15, 1.51)  -  17850
(-13.04, -1.62)  -  17851
(-9.24, -11.55)  -  17852
(-5.47, 1.42)  -  17853
(-2.48, -0.46)  -  17854
(5.97, 14.71)  -  17855
(-6.86, 5.57)  -  17856
(-8.44, -14.74)  -  17857
(-9.99, -5.49)  -  17858
(-10.92, 3.03)  -  17859
(-13.85, 6.22)  -  17860
(9.10, -6.76)  -  17861
(12.14, -11.28)  -  17862
(-9.16, -1.60)  -  17863
(6.74, -11.09)  -  17864
(-14.98, 9.91)  -  17865
(2.36, -7.31)  -  17866
(7.39, 13.28)  -  17867
(13.65, 3.09)  -  17868
(1.42, -1.87)  -  17869
(1.32, -3.90)  -  17870
(6.54, 1.33)  -  17871
(12.23, 3.06)  -  17872
(-12.45, -13.54)  -  17873
(5.99, 10.65)  -  17874
(-2.37, 0.65)  -  17875
(-3.40, -12.85)  -  17876
(7.87, -0.19)  -  17877
(9.75, 8.28)  -  17878
(-11.78, 0.98)  -  17879
(-12.22, 8.03)  -  17880
(8.20, -1.45)  -  17881
(-10.04, 6.74)  -  17882
(-8.24, -3.98)  -  17883
(2.96, 10.65)  -  17884
(-9.69, -10.03)  -  17885
(6.21, 13.72)  -  17886
(-14.05, 2.03)  -  17887
(7.12, 2.10)  -  17888
(9.32, 2.99)  -  17889
(-4.97, -2.73)  -  17890
(4.74, -7.14)  -  17891
(-3.31, -4.72)  -  17892
(9.54, -13.54)  -  17893
(-13.60, -6.40)  -  17894
(5.72, -8.99)  -  17895
(-6.77, -12.38)  -  17896
(8.85, 3.19)  -  17897
(3.40, 2.96)  -  17898
(9.56, -5.72)  -  17899
(-10.34, 8.23)  -  17900
(-6.19, 3.23)  -  17901
(11.91, -4.59)  -  17902
(-1.95, 8.85)  -  17903
(11.49, 13.21)  -  17904
(-9.80, -8.63)  -  17905
(-3.67, -0.72)  -  17906
(-14.99, 5.60)  -  17907
(-8.52, 9.48)  -  17908
(-12.08, -6.64)  -  17909
(3.87, -6.54)  -  17910
(-1.93, -2.23)  -  17911
(-7.53, 11.54)  -  17912
(7.27, 12.38)  -  17913
(-12.89, -15.38)  -  17914
(14.71, 0.00)  -  17915
(-11.39, 3.25)  -  17916
(-14.41, 9.46)  -  17917
(7.09, -11.46)  -  17918
(3.60, 5.30)  -  17919
(10.47, 9.07)  -  17920
(-15.39, -8.82)  -  17921
(10.07, -1.89)  -  17922
(15.83, -7.01)  -  17923
(-15.06, 11.02)  -  17924
(-13.41, 0.04)  -  17925
(0.52, 0.15)  -  17926
(6.86, 0.20)  -  17927
(10.11, -4.40)  -  17928
(-1.59, 4.15)  -  17929
(6.18, -8.07)  -  17930
(13.24, -0.37)  -  17931
(2.91, 4.14)  -  17932
(-14.62, 1.44)  -  17933
(9.70, -15.93)  -  17934
(-12.55, 1.45)  -  17935
(-7.01, -3.51)  -  17936
(0.55, 11.89)  -  17937
(-0.19, 8.12)  -  17938
(-9.23, -5.66)  -  17939
(2.17, 14.34)  -  17940
(-10.12, 3.12)  -  17941
(-5.87, 10.65)  -  17942
(-7.04, -10.55)  -  17943
(3.19, 12.73)  -  17944
(-0.51, 4.09)  -  17945
(1.46, -1.25)  -  17946
(1.64, 11.91)  -  17947
(3.54, -1.28)  -  17948
(-7.75, 12.15)  -  17949
(4.50, -6.59)  -  17950
(8.91, -7.01)  -  17951
(4.35, -9.81)  -  17952
(4.82, -4.83)  -  17953
(-13.34, 4.85)  -  17954
(-14.54, -4.81)  -  17955
(9.73, -8.27)  -  17956
(-5.38, 15.24)  -  17957
(-4.64, 6.93)  -  17958
(11.03, 5.18)  -  17959
(8.95, -6.93)  -  17960
(8.74, -7.88)  -  17961
(-9.77, -5.42)  -  17962
(2.57, -4.92)  -  17963
(-12.73, -12.37)  -  17964
(13.01, -0.62)  -  17965
(8.75, -12.28)  -  17966
(-2.93, -2.88)  -  17967
(-13.21, 9.08)  -  17968
(-7.98, 3.29)  -  17969
(5.16, -1.63)  -  17970
(-3.56, 10.81)  -  17971
(9.17, -2.10)  -  17972
(2.46, -0.44)  -  17973
(1.52, -6.10)  -  17974
(12.65, -0.95)  -  17975
(10.95, -9.04)  -  17976
(-6.48, -10.06)  -  17977
(-6.71, -4.24)  -  17978
(5.00, 4.19)  -  17979
(-14.49, 9.94)  -  17980
(12.35, -2.12)  -  17981
(7.55, 12.09)  -  17982
(1.61, -14.91)  -  17983
(0.13, 3.44)  -  17984
(-9.40, 9.63)  -  17985
(0.10, -2.01)  -  17986
(-10.41, -9.20)  -  17987
(-14.10, -13.96)  -  17988
(-4.33, -0.68)  -  17989
(5.18, -2.43)  -  17990
(13.31, 6.49)  -  17991
(0.42, -0.53)  -  17992
(3.34, -8.12)  -  17993
(-1.20, 9.34)  -  17994
(6.40, -6.95)  -  17995
(-1.67, 13.26)  -  17996
(-4.17, -0.59)  -  17997
(12.21, 9.94)  -  17998
(9.85, 8.55)  -  17999
(10.84, 10.17)  -  18000
(1.29, -1.89)  -  18001
(0.15, 6.85)  -  18002
(-11.99, -2.83)  -  18003
(8.88, 13.13)  -  18004
(6.00, 5.87)  -  18005
(-6.89, -14.42)  -  18006
(0.50, 15.91)  -  18007
(6.38, -10.68)  -  18008
(0.57, -11.00)  -  18009
(-12.44, -4.12)  -  18010
(5.79, -1.19)  -  18011
(9.06, 11.93)  -  18012
(-10.36, 9.62)  -  18013
(9.88, 5.94)  -  18014
(-11.52, 6.01)  -  18015
(1.78, -1.98)  -  18016
(-3.15, -6.11)  -  18017
(-8.63, -11.07)  -  18018
(-14.63, -1.72)  -  18019
(3.27, -0.97)  -  18020
(1.78, 15.74)  -  18021
(-8.03, -11.85)  -  18022
(-3.05, 13.55)  -  18023
(-3.65, 12.18)  -  18024
(8.95, 3.61)  -  18025
(3.55, 5.11)  -  18026
(12.43, -10.10)  -  18027
(-7.97, 2.89)  -  18028
(-1.73, 3.67)  -  18029
(-13.86, -13.37)  -  18030
(4.33, 2.61)  -  18031
(-8.67, 1.06)  -  18032
(6.56, -2.19)  -  18033
(13.75, 0.08)  -  18034
(2.42, -11.78)  -  18035
(13.49, -0.34)  -  18036
(12.49, -13.28)  -  18037
(7.26, 0.57)  -  18038
(13.17, -5.71)  -  18039
(-2.79, -6.22)  -  18040
(-1.51, 10.86)  -  18041
(12.41, -10.06)  -  18042
(3.52, -0.40)  -  18043
(-12.61, -5.26)  -  18044
(-12.19, -11.96)  -  18045
(13.20, -10.64)  -  18046
(-11.15, -4.62)  -  18047
(9.20, -0.36)  -  18048
(5.53, 3.23)  -  18049
(-4.81, -13.17)  -  18050
(-7.00, -9.46)  -  18051
(7.29, -2.51)  -  18052
(2.29, -2.68)  -  18053
(-9.61, 12.84)  -  18054
(-8.90, -5.59)  -  18055
(-10.39, -2.68)  -  18056
(8.64, 10.87)  -  18057
(-10.66, 0.76)  -  18058
(2.10, 13.22)  -  18059
(3.73, -8.41)  -  18060
(2.23, -4.87)  -  18061
(-13.42, -2.45)  -  18062
(-10.60, 1.22)  -  18063
(-11.18, 1.98)  -  18064
(-7.51, 13.40)  -  18065
(-1.72, -9.27)  -  18066
(6.13, -13.32)  -  18067
(-2.65, -7.02)  -  18068
(-12.43, 3.08)  -  18069
(8.67, -4.04)  -  18070
(0.40, 7.21)  -  18071
(7.86, -14.27)  -  18072
(-15.49, 3.99)  -  18073
(-8.83, 10.45)  -  18074
(14.66, -8.67)  -  18075
(3.36, 12.78)  -  18076
(-5.01, -5.63)  -  18077
(-1.12, -5.54)  -  18078
(-1.29, 7.24)  -  18079
(-3.41, -4.05)  -  18080
(-6.74, -6.24)  -  18081
(14.08, -4.17)  -  18082
(11.21, -11.00)  -  18083
(7.78, -3.31)  -  18084
(10.17, 8.32)  -  18085
(1.59, 1.88)  -  18086
(0.42, 4.93)  -  18087
(1.25, -6.63)  -  18088
(13.56, 2.90)  -  18089
(-15.44, -11.18)  -  18090
(-6.67, 5.96)  -  18091
(10.36, 4.80)  -  18092
(-10.11, -10.98)  -  18093
(2.66, 5.99)  -  18094
(8.01, -6.99)  -  18095
(2.74, 7.90)  -  18096
(9.13, 11.63)  -  18097
(6.49, -10.86)  -  18098
(9.62, -8.65)  -  18099
(1.46, -12.80)  -  18100
(11.59, -7.67)  -  18101
(-11.83, -6.96)  -  18102
(-15.37, -8.59)  -  18103
(10.65, -5.44)  -  18104
(-0.54, -7.06)  -  18105
(-3.45, -12.24)  -  18106
(-14.32, 0.29)  -  18107
(9.61, 9.12)  -  18108
(-15.45, 10.78)  -  18109
(-4.11, -4.30)  -  18110
(-4.88, 9.51)  -  18111
(-15.12, -13.81)  -  18112
(1.85, 1.19)  -  18113
(-1.97, 3.37)  -  18114
(14.88, -10.71)  -  18115
(11.88, -10.38)  -  18116
(0.27, 4.72)  -  18117
(-13.52, -9.81)  -  18118
(2.84, 0.76)  -  18119
(0.16, 3.18)  -  18120
